standardId,group,heroCode,heroKey,heroName,heroEnglishName,slot,skillId,passiveSkillId,skillName,skillType,icon,maxLevel,levels,levelCodes,hasIndicatorTable,extensionName,hasExtension,coefficientText,description,textSource,sourceFiles,sourceUpdatedAt
006-nadine-active-1006410,1006410,6,Nadine,娜町,Nadine,,NadineActive3_2,None,猿猴的钢丝绳,Active,SkillIcon_1006400,5,1|2|3|4|5,1006411|1006412|1006413|1006414|1006415,true,,false,娜町朝指定位置发射并设置钢丝绳。{2}m范围内钢丝绳可维持{1}秒。维持期间娜町的攻击速度会提高{3}(+技能增幅的{5})。 再次使用技能，钢丝绳会将娜町瞬间移动至发射处，攻击速度增加时间持续{4}秒。,娜町朝指定位置发射并设置钢丝绳。{2}m范围内钢丝绳可维持{1}秒。维持期间娜町的攻击速度会额外提高{3}。再次使用技能，钢丝绳会将娜町瞬间移动至发射处，攻击速度增加时间持续{4}秒。,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
006-nadine-r-1006500,1006500,6,Nadine,娜町,Nadine,R,NadineActive4,NadineActive4Passive,狼之猛袭,UltimateActive,SkillIcon_1006500,3,1|2|3,1006501|1006502|1006503,true,NadineActive4Data,true,每当在{7}秒内进行{0}次普攻可召唤狼一起进攻。召唤狼朝敌人扑去，造成{1}(+额外攻击力{4})(+技能增幅{6})(+野性叠层伤害)的技能伤害，同时减少敌人的攻速{5}，移速{3}。参与击杀敌人实验体时，持续时间增加{9}秒。,无消耗 / 冷却80秒 根据在一段时间内的普攻次数，娜町可召唤出狼一起进攻。 狼出现后猛扑向敌人，不仅对其造成技能伤害，还减缓敌人的攻击速度与移动速度。(伤害量随着娜町的野性重叠成正比增加。),dak.gg api zh-CN,SkillGroup.json|Skill.json|Skill_Indicator.json|SkillExtension.json,2026-05-21T12:00:17+09:00
007-hyunwoo-normal-attack-1007000,1007000,7,Hyunwoo,玄佑,Hyunwoo,,HyunwooNormalAttack,None,현우 기본공격,NormalAttack,SkillIcon_9999999,1,1,1007001,true,HyunwooNormalAttackData,true,,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json|Skill_Indicator.json|SkillExtension.json,2026-05-21T12:00:17+09:00
007-hyunwoo-p-1007100,1007100,7,Hyunwoo,玄佑,Hyunwoo,P,None,HyunwooPassive,鏖战,Passive,SkillIcon_1007100,3,1|2|3,1007101|1007102|1007103,true,HyunwooPassiveData,true,玄佑攻击敌人可以获得{2}个鏖战叠层。 累积至{0}层激活鏖战，下一个攻击给目标造成 {3}(+攻击力的{4})(+技能增幅的{6})额外技能伤害，同时玄佑可恢复体力上限{1}的体力并缩减虚张声势的冷却{5}秒。,无消耗 玄佑进行攻击时，可以获得鏖战叠层。 当累加到一定数量时，「鏖战」就会被激活。激活后攻击敌人可以造成额外伤害，同时恢复自身体力并缩减虚张声势的冷却。,dak.gg api zh-CN,SkillGroup.json|Skill.json|Skill_Indicator.json|SkillExtension.json,2026-05-21T12:00:17+09:00
007-hyunwoo-q-1007200,1007200,7,Hyunwoo,玄佑,Hyunwoo,Q,HyunwooActive1,None,踩踏,Active,SkillIcon_1007200,5,1|2|3|4|5,1007201|1007202|1007203|1007204|1007205,true,HyunwooActive1Data,true,玄佑朝着指定方向大力踩踏地面给周围的敌人造成{0}(+额外攻击力的{1})(+技能增幅的{4}) 的技能伤害，{2}秒间敌人的移动速度减少{3}。技能命中敌人时，玄佑的移动速度增加{6}，持续{5}秒。,无消耗 / 冷却9秒 玄佑玄佑朝着指定位置大力踩踏地面，给敌人造成伤害，并暂时降低其移动速度。技能命中敌人时，将会增加玄佑的移动速度。,dak.gg api zh-CN,SkillGroup.json|Skill.json|Skill_Indicator.json|SkillExtension.json,2026-05-21T12:00:17+09:00
007-hyunwoo-w-1007300,1007300,7,Hyunwoo,玄佑,Hyunwoo,W,HyunwooActive2,None,虚张声势,Active,SkillIcon_1007300,5,1|2|3|4|5,1007301|1007302|1007303|1007304|1007305,true,HyunwooActive2Data,true,玄佑发动“虚张声势”激活鏖战，{3}秒间增加{0}(+防御力每{1}加{5})防御力，持续时间内承受敌人普攻时获得{4}个鏖战叠层。 “虚张声势”启动后的{2}秒内，玄佑可以免受任何移动受损效果的影响。,无消耗 / 冷却15秒 玄佑通过发动“虚张声势”激活鏖战，之后可暂时获得防御力，并在承受普攻时获得鏖战叠层。 在“虚张声势”启动后的段时间内，玄佑可以免受任何移动受损效果的影响。,dak.gg api zh-CN,SkillGroup.json|Skill.json|Skill_Indicator.json|SkillExtension.json,2026-05-21T12:00:17+09:00
007-hyunwoo-e-1007400,1007400,7,Hyunwoo,玄佑,Hyunwoo,E,HyunwooActive3,None,先发制人,Active,SkillIcon_1007400,5,1|2|3|4|5,1007401|1007402|1007403|1007404|1007405,true,HyunwooActive3Data,true,玄佑朝指定方向冲刺，冲刺中撞到的敌人会受到(+额外攻击力的{3})(+技能增幅的{8})(+敌方当前体力的{0})的技能伤害，并将他们狠狠推开。 被推开的敌人若撞到墙壁，玄佑给敌人造成{2}(+额外攻击力{7})(+技能增幅{9})的技能伤害及晕厥{1}秒。,无消耗 / 冷却14秒 玄佑朝着指定方向冲刺，对路上所撞到的敌人造成伤害与击退效果。 敌人若被撞飞到墙壁上则会暂时晕厥。,dak.gg api zh-CN,SkillGroup.json|Skill.json|Skill_Indicator.json|SkillExtension.json,2026-05-21T12:00:17+09:00
007-hyunwoo-r-1007500,1007500,7,Hyunwoo,玄佑,Hyunwoo,R,HyunwooActive4,None,核冲击,UltimateActive,SkillIcon_1007500,3,1|2|3,1007501|1007502|1007503,true,HyunwooActive4Data,true,玄佑在{0}秒间蓄积全身力量后，给予敌人强烈一击造成{10}(+额外攻击力的{11})(+技能增幅的{12}) ~ {13}(+额外攻击力的{14})(+技能增幅的{15})的技能伤害，{3}秒间防御力减少{4}，短暂被击退。 完全蓄力时，敌人将在被推离至范围外后于{2}秒间陷入晕厥。,无消耗 / 冷却60秒 玄佑蓄积全身力量后，根据蓄能时间对敌人造成技能伤害，减少敌人的防御力，短暂被击退。 完全蓄力时，敌人被推离至范围外后陷入晕厥。,dak.gg api zh-CN,SkillGroup.json|Skill.json|Skill_Indicator.json|SkillExtension.json,2026-05-21T12:00:17+09:00
008-hart-normal-attack-1008000,1008000,8,Hart,哈特,Hart,,HartNormalAttack,None,하트 기본공격,NormalAttack,SkillIcon_9999999,1,1,1008001,true,HartNormalAttackData,true,,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json|Skill_Indicator.json|SkillExtension.json,2026-05-21T12:00:17+09:00
008-hart-p-1008100,1008100,8,Hart,哈特,Hart,P,None,HartPassive,心灵治愈,Passive,SkillIcon_1008100_E,3,1|2|3,1008101|1008102|1008103,true,HartPassiveData,true,哈特每次进行普攻时，将额外释放2个声波，每个声波对敌人造成(攻击力{2}) * (普攻增幅)的普攻伤害。,无消耗 每当哈特进行普攻时，将额外释放声波并造成普攻伤害。,dak.gg api zh-CN,SkillGroup.json|Skill.json|Skill_Indicator.json|SkillExtension.json,2026-05-21T12:00:17+09:00
008-hart-q-1008200,1008200,8,Hart,哈特,Hart,Q,HartActive1_1,None,延音,Active,SkillIcon_1008200_E,5,1|2|3|4|5,1008201|1008202|1008203|1008204|1008205,true,HartSkillData,true,哈特弹奏着吉他同时为声波充电。之后可以再使用2次技能。 再次使用时 : 向指定方向释放声波，造成{2}(+攻击力{3})~{4}(+攻击力{5})的技能伤害。在等待{0}秒后再次使用时将达到最大伤害。 被声波命中2次的敌人{10}秒间移动速度减少{6}。,无消耗 / 冷却4秒 哈特边弹吉他边为声波充电。之后可以再使用2次该技能。 再次使用时 : 释放生成的声波，命中敌人时造成技能伤害。 被声波击中2次的敌人移动速度变缓。,dak.gg api zh-CN,SkillGroup.json|Skill.json|Skill_Indicator.json|SkillExtension.json,2026-05-21T12:00:17+09:00
008-hart-active-1008210,1008210,8,Hart,哈特,Hart,,HartActive1_2,None,延音,Active,SkillIcon_1008200_E,5,1|2|3|4|5,1008211|1008212|1008213|1008214|1008215,true,HartSkillData,true,哈特弹奏着吉他同时为声波充电。之后可以再使用2次技能。 再次使用时 : 向指定方向释放声波，造成{2}(+攻击力{3})~{4}(+攻击力{5})的技能伤害。在等待{0}秒后再次使用时将达到最大伤害。 被声波命中2次的敌人{10}秒间移动速度减少{6}。,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json|Skill_Indicator.json|SkillExtension.json,2026-05-21T12:00:17+09:00
008-hart-w-1008300,1008300,8,Hart,哈特,Hart,W,HartActive2,None,破音,Active,SkillIcon_1008300_E,5,1|2|3|4|5,1008301|1008302|1008303|1008304|1008305,true,HartActive2Data,true,哈特弹奏吉他，{0}秒内攻击力增加{1}，普攻射程增加{8}。,无消耗 / 冷却14秒 哈特弹起吉他，增加一段时间内的攻击力和普攻射程。,dak.gg api zh-CN,SkillGroup.json|Skill.json|Skill_Indicator.json|SkillExtension.json,2026-05-21T12:00:17+09:00
008-hart-e-1008400,1008400,8,Hart,哈特,Hart,E,HartActive3_1,None,震音,Active,SkillIcon_1008400_E,5,1|2|3|4|5,1008401|1008402|1008403|1008404|1008405,true,HartSkillData,true,哈特快速向指定方向移动一小段距离，对附近的敌人释放声波，造成{2}(+攻击力{3})的技能伤害。此技能可以再次使用1次。,无消耗 / 冷却15秒 哈特快速向指定方向移动一小段距离，对附近的敌人释放声波，造成技能伤害。 此技能可以再次使用1次。,dak.gg api zh-CN,SkillGroup.json|Skill.json|Skill_Indicator.json|SkillExtension.json,2026-05-21T12:00:17+09:00
008-hart-active-1008410,1008410,8,Hart,哈特,Hart,,HartActive3_2,None,震音,Active,SkillIcon_1008400_E,5,1|2|3|4|5,1008411|1008412|1008413|1008414|1008415,true,HartSkillData,true,哈特快速向指定方向移动一小段距离，对附近的敌人释放声波，造成{2}(+攻击力{3})的技能伤害。此技能可以再次使用1次。,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json|Skill_Indicator.json|SkillExtension.json,2026-05-21T12:00:17+09:00
008-hart-r-1008500,1008500,8,Hart,哈特,Hart,R,HartActive4,None,Peacemaker,UltimateActive,SkillIcon_1008500_E,3,1|2|3,1008501|1008502|1008503,true,HartActive4Data,true,哈特召唤放大器开始持续{0}秒的演出。区域范围内的所有目标都不会死亡，范围内目标的体力值降至{7}以下时，将免疫伤害或体力恢复效果。 演出结束后，区域内所有目标将恢复{2}体力。,无消耗 / 冷却80秒 哈特召唤放大器开始演出。区域范围内的所有目标都不会死亡，范围内目标体力值低于一定值时，将免疫伤害或体力恢复效果。 演出结束后，区域内所有目标都将恢复体力。,dak.gg api zh-CN,SkillGroup.json|Skill.json|Skill_Indicator.json|SkillExtension.json,2026-05-21T12:00:17+09:00
008-hart-passive-1008600,1008600,8,Hart,哈特,Hart,,None,HartSummonActive4Passive,하트 R - PeaceMaker 장판,Passive,SkillIcon_1008500_E,1,1,1008601,false,HartSkillData,true,,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json|SkillExtension.json,2026-05-21T12:00:17+09:00
009-isol-normal-attack-1009000,1009000,9,Isol,埃索,Isol,,IsolNormalAttack,None,아이솔 기본공격,NormalAttack,SkillIcon_9999999,1,1,1009001,true,IsolNormalAttackData,true,,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json|Skill_Indicator.json|SkillExtension.json,2026-05-21T12:00:17+09:00
009-isol-p-1009100,1009100,9,Isol,埃索,Isol,P,None,IsolPassive,游击战术,Passive,SkillIcon_1009100,3,1|2|3,1009101|1009102|1009103,true,IsolPassiveData,true,埃索设置的陷阱命中敌人时，将在{0}秒内增加{1}攻击力或{2}技能增幅。,无消耗 埃索设置的陷阱命中敌人时，在一段时间内的攻击力或技能增幅会有所增加。,dak.gg api zh-CN,SkillGroup.json|Skill.json|Skill_Indicator.json|SkillExtension.json,2026-05-21T12:00:17+09:00
009-isol-q-1009200,1009200,9,Isol,埃索,Isol,Q,IsolActive1,None,军事用炸药,Active,SkillIcon_1009200,5,1|2|3|4|5,1009201|1009202|1009203|1009204|1009205,true,IsolActive1Data,true,埃索向敌人或者目标位置投掷炸药。炸药设置于地面时，将于{0}秒后爆炸，造成 {1}(+攻击力的{2})(+技能增幅的{3}) 技能伤害并使敌人陷入束缚{4}秒。 粘在敌人身上的炸药将于{5}秒后爆炸。每次对敌人发出攻击时，炸药计时器爆炸就会加快{6}秒并增加{7}(+攻击力的{8})(+技能增幅的{9})爆炸伤害，束缚时间增加{10}秒，最多可以加到{11}秒。 军事用炸药能够为埃索提供视野。,无消耗 / 冷却11秒 埃索对敌人或地面投掷一个炸药，可以扔在敌人身上或地面上。附着的炸药可以为埃索提供视野，一段时间后爆炸对敌人造成伤害并束缚敌人。 每次攻击身上带着炸药的敌人时，都会减少炸药计时器爆炸时间，并增加束缚时间和爆炸的伤害量。,dak.gg api zh-CN,SkillGroup.json|Skill.json|Skill_Indicator.json|SkillExtension.json,2026-05-21T12:00:17+09:00
009-isol-w-1009300,1009300,9,Isol,埃索,Isol,W,IsolActive2,None,叛军突击,Active,SkillIcon_1009300,5,1|2|3|4|5,1009301|1009302|1009303|1009304|1009305,true,IsolActive2Data,true,埃索于{0}秒间向前方扫射子弹。每{1}秒对敌人造成{2}(+攻击力的{3})(+技能增幅{6})技能伤害，目标的防御力每次减少{4}。减少防御力持续{8}秒，最多可以适用{7}次。,无消耗 / 冷却12秒 埃索向前方扫射出无数子弹，对敌人造成技能伤害并减少其防御力。,dak.gg api zh-CN,SkillGroup.json|Skill.json|Skill_Indicator.json|SkillExtension.json,2026-05-21T12:00:17+09:00
009-isol-e-1009400,1009400,9,Isol,埃索,Isol,E,IsolActive3,None,伪装潜行,Active,SkillIcon_1009400,5,1|2|3|4|5,1009401|1009402|1009403|1009404|1009405,true,IsolActive3Data,true,埃索向前滚动融入周围的环境，悄无声息地进入伪装状态{0}秒。虽然在伪装状态下不会被别人看见，但是如果埃索进行除移动以外的任何其他动作，伪装潜行状态会被解除。{3}秒内发起的首次普攻将造成{1}(+技能增幅{2})的额外技能伤害。,无消耗 / 冷却14秒 埃索向前滚动并融入他周围的环境，悄无声息地在岛上伪装潜行。如果埃索除了基本移动外进行任何其他动作，伪装潜行状态会被解除。一定时间内发起的首次普攻将造成额外技能伤害。,dak.gg api zh-CN,SkillGroup.json|Skill.json|Skill_Indicator.json|SkillExtension.json,2026-05-21T12:00:17+09:00
009-isol-mount-attack-1009410,1009410,9,Isol,埃索,Isol,,IsolActive3Attack,None,아이솔 은밀 기동 공격,MountAttack,SkillIcon_9999999,1,1,1009411,false,,false,,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json,2026-05-21T12:00:17+09:00
009-isol-r-1009500,1009500,9,Isol,埃索,Isol,R,IsolActive4,None,MOK 军用地雷,UltimateActive,SkillIcon_1009500,3,1|2|3,1009501|1009502|1009503,true,IsolActive4Data,true,埃索在地面上设置了MOK军用地雷，以探测敌人{0}秒间。当敌人进入地雷范围时，地雷猛烈爆炸，对敌人造成{1}(+攻击力的{2})(+技能增幅的{3})(+目标当前体力{6})的技能伤害。 持有上限 : {4}个；设置上限 : {5}个,无消耗 / 冷却30秒 埃索在地面上设置了MOK军用地雷，以探测敌人。当敌人进入地雷范围时，地雷猛烈爆炸对敌人造成伤害。,dak.gg api zh-CN,SkillGroup.json|Skill.json|Skill_Indicator.json|SkillExtension.json,2026-05-21T12:00:17+09:00
010-li-dailin-normal-attack-1010000,1010000,10,LiDailin,李黛琳,Li Dailin,,LiDailinNormalAttack,None,리다이린 기본공격,NormalAttack,SkillIcon_9999999,1,1,1010001,true,LiDailinSkillData,true,,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json|Skill_Indicator.json|SkillExtension.json,2026-05-21T12:00:17+09:00
010-li-dailin-p-1010100,1010100,10,LiDailin,李黛琳,Li Dailin,P,None,LiDailinPassive,酒醉值,Passive,SkillIcon_1010100,3,1|2|3,1010101|1010102|1010103,true,LiDailinSkillData,true,李黛琳使用醉葫猛酌增加体内的酒醉值。根据酒醉值激活醉仙模式。 醉仙模式 : 攻击速度增加，使用普攻对敌人发起两次连续攻击。第二次攻击时造成(+攻击力的{3}) * (普攻增幅)的普攻伤害。 当酒醉值达到{0}以上时 : 李黛琳开始微醺，八卦回龙腿及 醉蝶敬酒技能强化为醉拳状态。使用基本技能后，下次普攻时激活醉葫猛酌。 当酒醉值达到{1}以上时 : 李黛琳开始陷入酒醉状态，{2}秒间无法使用技能并激活醉葫猛酌。 李黛琳喝下桂花酿后，{4}分钟内攻击力增加{5}。,无消耗 李黛琳使用醉葫猛酌增加体内的酒醉值，并根据酒醉值激活醉仙模式。 醉仙模式 : 攻击速度增加，使用普攻对敌人发起两次连续攻击。 当酒醉值达到40以上时 : 李黛琳开始微醺，八卦回龙腿及 醉蝶敬酒技能强化为醉拳状态。使用基本技能后，下次普攻时激活醉葫猛酌。 当酒醉值达到100以上时 : 李黛琳开始陷入酒醉状态，在一段时间内无法使用技能并激活醉葫猛酌。 李黛琳喝下桂花酿后，将稍微增加一段时间内的攻击力。,dak.gg api zh-CN,SkillGroup.json|Skill.json|Skill_Indicator.json|SkillExtension.json,2026-05-21T12:00:17+09:00
010-li-dailin-mount-attack-1010110,1010110,10,LiDailin,李黛琳,Li Dailin,,LiDailinPassiveDoubleAttack,None,맹호청권,MountAttack,SkillIcon_1010100,1,1,1010111,true,LiDailinSkillData,true,,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json|Skill_Indicator.json|SkillExtension.json,2026-05-21T12:00:17+09:00
010-li-dailin-q-1010200,1010200,10,LiDailin,李黛琳,Li Dailin,Q,LiDailinActive1_1,None,八卦回龙腿,Active,SkillIcon_1010200,5,1|2|3|4|5,1010201|1010202|1010203|1010204|1010205,true,LiDailinSkillData,true,李黛琳短暂冲向敌人对范围内的敌人造成 {0}(+攻击力的{1})技能伤害。她可以再次使用此技能两次。 醉拳状态 : 消耗40酒醉值，增加突进距离和{2}(+攻击力的{3})伤害。,无消耗 / 冷却13秒 李黛琳短暂冲向敌人对范围内的敌人造成伤害。她可以再次使用此技能两次。 醉拳状态 : 消耗酒醉值，增加突进距离和伤害。,dak.gg api zh-CN,SkillGroup.json|Skill.json|Skill_Indicator.json|SkillExtension.json,2026-05-21T12:00:17+09:00
010-li-dailin-active-1010210,1010210,10,LiDailin,李黛琳,Li Dailin,,LiDailinActive1_2,None,八卦回龙腿,Active,SkillIcon_1010200,5,1|2|3|4|5,1010211|1010212|1010213|1010214|1010215,true,LiDailinSkillData,true,,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json|Skill_Indicator.json|SkillExtension.json,2026-05-21T12:00:17+09:00
