generatedAt,heroCode,heroKey,heroEnglishName,heroName,slot,skillGroup,skillId,wikiSkillName,wikiDamageParts,wikiScalingText,wikiDescriptionDamageText,wikiSourceUrl,wikiSourceDate,candidateOfficialPatchCount,latestOfficialPatchDate,latestOfficialPatchTitle,latestOfficialPatchUrl,latestOfficialCurrentValueText,officialPatchCandidates,recommendedUse
2026-05-21T23:49:54.024Z,17,Adriana,Adriana,阿德瑞娜,Q,1017200,AdrianaActive1,Flamethrower,Damage: 25 | Damage: 35 | Damage: 45 | Damage: 55 | Damage: 65,(+24% Skill Amp),"Adriana fires her flamethrower in the targeted direction for 2 seconds, dealing 25}(+24% Skill Amp) skill damage every 0",https://eternalreturn.fandom.com/wiki/Adriana,2025-07-16T15:16:23Z,2,2026-05-06T08:00:00.000000Z,"PATCH NOTES 11.1 - MAY 7TH, 2026",https://playeternalreturn.com/posts/news/3555?hl=en-US,35/45/55/65/75 (+Skill Amplification 25/27/29/31/33%),[2026-05-06T08:00:00.000000Z] Flamethrower(Q) Damage 30/40/50/60/70(+Skill Amplification 25/27/29/31/33%) → 35/45/55/65/75 (+Skill Amplification 25/27/29/31/33%) <https://playeternalreturn.com/posts/news/3555?hl=en-US> || [2025-12-10T08:00:00.000000Z] Flamethrower(Q) Damage 25/35/45/55/65(+Skill Amplification 24/26/28/30/32%) → 30/40/50/60/70(+Skill Amplification 25/27/29/31/33%) <https://playeternalreturn.com/posts/news/3209?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
2026-05-21T23:49:54.024Z,17,Adriana,Adriana,阿德瑞娜,R,1017500,AdrianaActive4,Cocktail Party,Damage: 110 | Damage: 155 | Damage: 200,(+40% Skill Amp)," The Molotov cocktail explodes upon landing, dealing 110(+40% Skill Amp) skill damage",https://eternalreturn.fandom.com/wiki/Adriana,2025-07-16T15:16:23Z,0,,,,,,Use wiki current snapshot; no newer same-slot official patch candidate was found.
2026-05-21T23:49:54.024Z,18,Shoichi,Shoichi,彰一,E,1018400,ShoichiActive3,Risky Business,Damage: 60 | Damage: 100 | Damage: 140 | Damage: 180 | Damage: 220,(+65% Skill Amp),"Shoichi takes a step back and throws a dagger to the front, dealing 60(+65% Skill Amp) skill damage to enemies hit and slowing them by 30% for 1 seconds |  If marked enemies are hit with his dagger, taken damage is increased by 25%",https://eternalreturn.fandom.com/wiki/Shoichi,2025-06-25T19:21:41Z,0,,,,,,Use wiki current snapshot; no newer same-slot official patch candidate was found.
2026-05-21T23:49:54.024Z,18,Shoichi,Shoichi,彰一,P,1018100,None,Phony Deal,Damage: 20 | Damage: 50 | Damage: 80 | Dagger Damage: 10 | Dagger Damage: 40 | Dagger Damage: 70,(+40% Skill Amp) | (+30% Skill Amp) | (+2% of target's max HP)," (Max Stacks 5) Upon reaching max stacks, his next basic attack deals 20(+40% Skill Amp)(+2% of target's max HP) extra skill damage, and a dagger falls behind the enemy |  If Shoichi picks the dagger up off the ground again, he throws it at the nearest enemy within 5m, dealing 10(+30% Skill Amp) damage",https://eternalreturn.fandom.com/wiki/Shoichi,2025-06-25T19:21:41Z,3,2025-11-26T08:00:00.000000Z,"PATCH NOTES 9.4 - NOVEMBER 27TH, 2025",https://playeternalreturn.com/posts/news/3182?hl=en-US,60/90/120 (+Skill Amplification 30%),[2025-11-26T08:00:00.000000Z] Phony Deal(P) Dagger Damage 50/80/110(+Skill Amplification 30%) → 60/90/120 (+Skill Amplification 30%) <https://playeternalreturn.com/posts/news/3182?hl=en-US> || [2025-09-23T06:15:00.000000Z] Phony Deal(P) Extra Basic Attack Damage 10/20/30(+Skill Amplification 40%)(+Target's Max HP 2/3/4%) → 10/20/30 (+Skill Amplification 45%) (+Target's Max HP 2/3/4%) <https://playeternalreturn.com/posts/news/3042?hl=en-US> || [2025-09-17T08:00:00.000000Z] Phony Deal(P) Dagger Damage 20/50/80(+Skill Amplification 30%) → 40/70/100 (+Skill Amplification 30%) <https://playeternalreturn.com/posts/news/3030?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
2026-05-21T23:49:54.024Z,18,Shoichi,Shoichi,彰一,Q,1018200,ShoichiActive1_1,Good Faith / Bad Faith,Damage: 50 | Damage: 85 | Damage: 120 | Damage: 155 | Damage: 190,(+65% Skill Amp),"Shoichi lunges his blade in the targeted direction, dealing 50(+65% Skill Amp) skill damage",https://eternalreturn.fandom.com/wiki/Shoichi,2025-06-25T19:21:41Z,0,,,,,,Use wiki current snapshot; no newer same-slot official patch candidate was found.
2026-05-21T23:49:54.024Z,18,Shoichi,Shoichi,彰一,R,1018500,ShoichiActive4,Ruthless,Damage: 50 | Damage: 150 | Damage: 250 | Dagger Damage: 10 | Dagger Damage: 40 | Dagger Damage: 70,(+65% Skill Amp) | (+25% Skill Amp),"Shoichi swings his deadly briefcase, dealing 50(+65% Skill Amp) skill damage to enemies around him, slowing them by 50% for 1 second and tossing 4 daggers to the ground in a square |  Daggers pierce enemies, dealing 10(+25% Skill Amp) skill damage",https://eternalreturn.fandom.com/wiki/Shoichi,2025-06-25T19:21:41Z,1,2025-09-17T08:00:00.000000Z,"PATCH NOTES 8.6 - SEPTEMBER 18TH, 2025",https://playeternalreturn.com/posts/news/3030?hl=en-US,50/150/250 (+Skill Amplification 70%),[2025-09-17T08:00:00.000000Z] Ruthless(R) Damage 50/150/250(+Skill Amplification 65%) → 50/150/250 (+Skill Amplification 70%) <https://playeternalreturn.com/posts/news/3030?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
2026-05-21T23:49:54.024Z,18,Shoichi,Shoichi,彰一,W,1018300,ShoichiActive2,Bottom Line,Damage: 60 | Damage: 80 | Damage: 100 | Damage: 120 | Damage: 140,(+60% Skill Amp),"Shoichi dashes to a targeted enemy or dagger, dealing 60(+60% Skill Amp) skill damage to all enemies in his path",https://eternalreturn.fandom.com/wiki/Shoichi,2025-06-25T19:21:41Z,2,2026-04-01T08:00:00.000000Z,"PATCH NOTES 10.6 - APRIL 2ND, 2026",https://playeternalreturn.com/posts/news/3480?hl=en-US,30/50/70/90/110 (+Skill Amplification 60%),[2026-04-01T08:00:00.000000Z] Bottom Line(W) Damage 40/60/80/100/120(+Skill Amplification 60%) → 30/50/70/90/110 (+Skill Amplification 60%) <https://playeternalreturn.com/posts/news/3480?hl=en-US> || [2025-09-17T08:00:00.000000Z] Bottom Line(W) Damage 60/80/100/120/140(+Skill Amplification 60%) → 40/60/80/100/120 (+Skill Amplification 60%) <https://playeternalreturn.com/posts/news/3030?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
2026-05-21T23:49:54.024Z,19,Emma,Emma,艾玛,E,1019400,EmmaActive3,Bunnymorph,Damage: 20 | Damage: 40 | Damage: 60 | Damage: 80 | Damage: 100,(+30% Skill Amp),6 seconds and dealing 20(+30% Skill Amp) skill damage,https://eternalreturn.fandom.com/wiki/Emma,2025-08-14T03:08:37Z,1,2026-04-01T08:00:00.000000Z,"PATCH NOTES 10.6 - APRIL 2ND, 2026",https://playeternalreturn.com/posts/news/3480?hl=en-US,30/55/80/105/130 (+Skill Amplification 30%),[2026-04-01T08:00:00.000000Z] Bunnymorph(E) Damage 20/40/60/80/100(+Skill Amplification 30%) → 30/55/80/105/130 (+Skill Amplification 30%) <https://playeternalreturn.com/posts/news/3480?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
2026-05-21T23:49:54.024Z,19,Emma,Emma,艾玛,P,1019100,None,CheerUP♥,Damage: 80 | Damage: 100 | Damage: 120 | Damage Skill Amplification: 25% | Damage Skill Amplification: 35% | Damage Skill Amplification: 45%,(+25% Skill Amp),"Every 12 seconds, Emma's next basic attack increases her attack speed by 40%, deals 80(+25% Skill Amp) additional skill damage and grants her a shield, absorbing 140(+25% Skill Amp)",https://eternalreturn.fandom.com/wiki/Emma,2025-08-14T03:08:37Z,0,,,,,,Use wiki current snapshot; no newer same-slot official patch candidate was found.
2026-05-21T23:49:54.024Z,19,Emma,Emma,艾玛,Q,1019200,EmmaActive1Summon,Dove Dealer,Damage: 60 | Damage: 95 | Damage: 130 | Damage: 165 | Damage: 200,(+80% Skill Amp),"Emma flings her card in the targeted direction, dealing 60(+80% Skill Amp) skill damage to the first enemy and revealing her dove near her for 7 seconds",https://eternalreturn.fandom.com/wiki/Emma,2025-08-14T03:08:37Z,1,2026-01-07T08:00:00.000000Z,"PATCH NOTES 9.7 - JANUARY 8TH, 2026",https://playeternalreturn.com/posts/news/3275?hl=en-US,60/ 100/140/180/220 (+Skill Amplification 80%),[2026-01-07T08:00:00.000000Z] Dove Dealer(Q) Damage 60/95/130/165/200(+Skill Amplification 80%) → 60/ 100/140/180/220 (+Skill Amplification 80%) <https://playeternalreturn.com/posts/news/3275?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
2026-05-21T23:49:54.024Z,19,Emma,Emma,艾玛,R,1019500,EmmaActive4,Change★,Dove Damage: 150 | Dove Damage: 200 | Dove Damage: 250 | Hat Damage: 200 | Hat Damage: 280 | Hat Damage: 360 | Rabbit Damage: 40 | Rabbit Damage: 70 | Rabbit Damage: 100,(+90% Skill Amp) | (+130% Skill Amp) | (+20% Skill Amp)," Dove: Emma's dove flies towards her previous spot, dealing 150(+90% Skill Amp) skill damage to enemies on the way and rooting them for 1 |  Hat: Emma switches places with the hat, dealing 200(+130% Skill Amp) skill damage to enemies in the area while pulling them towards its center |  Rabbit: Enemies in the area of the rabbit are also bunnymorphed for 1 seconds and take 40(+20% Skill Amp) skill damage",https://eternalreturn.fandom.com/wiki/Emma,2025-08-14T03:08:37Z,0,,,,,,Use wiki current snapshot; no newer same-slot official patch candidate was found.
2026-05-21T23:49:54.024Z,19,Emma,Emma,艾玛,W,1019300,EmmaActive2,Hat Trick,Damage: 80 | Damage: 125 | Damage: 170 | Damage: 215 | Damage: 260,(+85% Skill Amp),"5 seconds, it explodes, dealing 80(+85% Skill Amp) skill damage to enemies in the area",https://eternalreturn.fandom.com/wiki/Emma,2025-08-14T03:08:37Z,0,,,,,,Use wiki current snapshot; no newer same-slot official patch candidate was found.
2026-05-21T23:49:54.024Z,20,Lenox,Lenox,伦诺克斯,E,1020400,LenoxActive3,Whiplash,Damage: 60 | Damage: 115 | Damage: 170 | Damage: 225 | Damage: 280,(+50% Skill Amp),"Lenox sweeps her whip in an area around her, dealing 60(+50% Skill Amp) skill damage and pushing or pulling enemies, depending on the direction of the skill",https://eternalreturn.fandom.com/wiki/Lenox,2025-07-10T12:41:57Z,2,2026-01-21T08:00:10.000000Z,"PATCH NOTES 10.0 PART 2: Characters & Items - JANUARY 22ND, 2026",https://playeternalreturn.com/posts/news/3306?hl=en-US,60/100/140/180/220(+Skill Amplification 50%) (+Target's Max HP 5%),[2026-01-21T08:00:10.000000Z] Whiplash(E) Damage 60/115/170/225/280(+Skill Amplification 50%) → 60/100/140/180/220(+Skill Amplification 50%) (+Target's Max HP 5%) <https://playeternalreturn.com/posts/news/3306?hl=en-US> || [2025-09-03T08:00:00.000000Z] Bottom Shelf(E) Damage 80/130/180/230/280(+Attack Power90%) → 50/100/150/200/250 (+Attack Power90%) <https://playeternalreturn.com/posts/news/3000?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
2026-05-21T23:49:54.024Z,20,Lenox,Lenox,伦诺克斯,P,1020100,None,Bait and Tackle,"Description Damage:  Tackle : Every 18 seconds, if Lenox hits a test subject with a Basic Attack or deals skill damage, she gains a shield, absorbing damage equal to 7% of her max HP",," Tackle : Every 18 seconds, if Lenox hits a test subject with a Basic Attack or deals skill damage, she gains a shield, absorbing damage equal to 7% of her max HP",https://eternalreturn.fandom.com/wiki/Lenox,2025-07-10T12:41:57Z,0,,,,,,Use wiki current snapshot; no newer same-slot official patch candidate was found.
2026-05-21T23:49:54.024Z,20,Lenox,Lenox,伦诺克斯,Q,1020200,LenoxActive1,Recoil,Damage: 80 | Damage: 115 | Damage: 150 | Damage: 185 | Damage: 220 | Max HP Damage (%): 2% | Max HP Damage (%): 4% | Max HP Damage (%): 6% | Max HP Damage (%): 8% | Max HP Damage (%): 10%,(+50% Skill Amp),"Lenox whips a circle area around her, dealing 80(+50% Skill Amp) skill damage to enemies |  She deals extra 2% of her Max HP skill damage to enemies hit by the edge",https://eternalreturn.fandom.com/wiki/Lenox,2025-07-10T12:41:57Z,2,2025-12-22T08:00:00.000000Z,"PATCH NOTES 9.6 - DECEMBER 23RD, 2025",https://playeternalreturn.com/posts/news/3242?hl=en-US,4/6/8/10/12%,[2025-12-22T08:00:00.000000Z] Recoil(Q) Edge Additional Damage Max HP’s 3/5/7/9/11% → 4/6/8/10/12% <https://playeternalreturn.com/posts/news/3242?hl=en-US> || [2025-09-03T08:00:00.000000Z] Recoil(Q) Edge Damage Max HP 2/4/6/8/10% → 3/5/7/9/11% <https://playeternalreturn.com/posts/news/3000?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
2026-05-21T23:49:54.024Z,20,Lenox,Lenox,伦诺克斯,R,1020500,LenoxActive4,Blue Viper,Damage: 70 | Damage: 135 | Damage: 200 | True Damage: 5 | True Damage: 15 | True Damage: 25 | Enhanced True Damage: 25 | Enhanced True Damage: 35 | Enhanced True Damage: 45,(+40% Skill Amp),"Lenox quickly attacks twice in an X shape, dealing 70(+40% Skill Amp) skill damage and applying Blue Viper for 4 seconds | 23 seconds, enemies take 5 true damage depending on how far they move |  Hitting an enemy with both attacks deals 25 true damage depending on how far they move",https://eternalreturn.fandom.com/wiki/Lenox,2025-07-10T12:41:57Z,0,,,,,,Use wiki current snapshot; no newer same-slot official patch candidate was found.
2026-05-21T23:49:54.024Z,20,Lenox,Lenox,伦诺克斯,W,1020300,LenoxActive2,Snakebite,Initial Damage: 20 | Initial Damage: 35 | Initial Damage: 50 | Initial Damage: 65 | Initial Damage: 80 | Second Damage: 50 | Second Damage: 75 | Second Damage: 100 | Second Damage: 125 | Second Damage: 150,(+35% Skill Amp) | (+60% Skill Amp),"Lenox snaps her whip twice, once in a circle around her, dealing 20(+35% Skill Amp) skill damage and slowing enemies by 20% for 1 |  Following that, she will send her whip flying, dealing 50(+60% Skill Amp) skill damage and dragging enemies in front of her",https://eternalreturn.fandom.com/wiki/Lenox,2025-07-10T12:41:57Z,1,2025-09-03T08:00:00.000000Z,"PATCH NOTES 8.5 - SEPTEMBER 4TH, 2025",https://playeternalreturn.com/posts/news/3000?hl=en-US,50/55/60/65/70%,[2025-09-03T08:00:00.000000Z] Drink Up (W) Damage Taken Reduction 55/60/65/70/75% → 50/55/60/65/70% <https://playeternalreturn.com/posts/news/3000?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
2026-05-21T23:49:54.024Z,21,Rozzi,Rozzi,洛兹,E,1021400,RozziActive3_1,Gun Vault,Initial Damage: 30 | Initial Damage: 50 | Initial Damage: 70 | Initial Damage: 90 | Initial Damage: 110,(+50% Attack Power),"Rozzi vaults over her target and shoots them, dealing 30(+50% Attack Power) skill damage and stunning them for 0",https://eternalreturn.fandom.com/wiki/Rozzi,2025-06-25T19:52:25Z,1,2025-10-29T08:00:00.000000Z,"PATCH NOTES 9.2 - OCTOBER 30TH, 2025",https://playeternalreturn.com/posts/news/3127?hl=en-US,35,[2025-10-29T08:00:00.000000Z] We’re increasing Rozzi’s base attack power and her Gun Vault (E) ’s stun duration to strengthen her close-combat potential. Basic Attack Power 33 → 35 <https://playeternalreturn.com/posts/news/3127?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
2026-05-21T23:49:54.024Z,21,Rozzi,Rozzi,洛兹,P,1021100,RozziNormalAttackDoubleShot,Dual Wield,"Description Damage: After Rozzi uses a skill, her next basic attack within 4 seconds triggers twice consecutively, dealing (60% Attack Power) * (Basic Attack Amp) and (55% Attack Power) * (Basic Attack Amp) basic attack damage",(60% Attack Power) | (55% Attack Power),"After Rozzi uses a skill, her next basic attack within 4 seconds triggers twice consecutively, dealing (60% Attack Power) * (Basic Attack Amp) and (55% Attack Power) * (Basic Attack Amp) basic attack damage",https://eternalreturn.fandom.com/wiki/Rozzi,2025-06-25T19:52:25Z,1,2025-07-18T07:46:00.000000Z,8.1a Hotfix,https://playeternalreturn.com/posts/news/2867?hl=en-US,(Attack Power 50/55/60%) *(Basic Attack Amplification),[2025-07-18T07:46:00.000000Z] Dual Wield(P) Second Bullet Damage (Attack Power 55/60/65%)*(Basic Attack Amplification) → (Attack Power 50/55/60%) *(Basic Attack Amplification) <https://playeternalreturn.com/posts/news/2867?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
2026-05-21T23:49:54.024Z,21,Rozzi,Rozzi,洛兹,Q,1021200,RozziActive1,Easy Shot,Damage: 30 | Damage: 55 | Damage: 80 | Damage: 105 | Damage: 130,(+100% Attack Power),"Rozzi fires her pistols in the targeted direction, dealing 30(+100% Attack Power) skill damage to enemies hit",https://eternalreturn.fandom.com/wiki/Rozzi,2025-06-25T19:52:25Z,0,,,,,,Use wiki current snapshot; no newer same-slot official patch candidate was found.
2026-05-21T23:49:54.024Z,21,Rozzi,Rozzi,洛兹,R,1021500,RozziActive4,Semtex Bomb Mk II,Damage: 60 | Damage: 120 | Damage: 180 | Max HP Extra Damage: 4% | Max HP Extra Damage: 7% | Max HP Extra Damage: 10%,(+50% Attack Power),"Rozzi launches a semtex bomb that explodes 3 seconds after attaching to an enemy or the ground, dealing 60(+50% Attack Power) skill damage |  Basic attacks on the target 5 times will cause it to explode immediately, dealing damage equal to 4% target's Max HP and slowing them by 30% for 1 seconds",https://eternalreturn.fandom.com/wiki/Rozzi,2025-06-25T19:52:25Z,1,2025-11-12T08:00:00.000000Z,"PATCH NOTES 9.3 - NOVEMBER 13TH, 2025",https://playeternalreturn.com/posts/news/3163?hl=en-US,6/9/12%,[2025-11-12T08:00:00.000000Z] Semtex Bomb Mk II(R) On Explosion Additional Damage based on Target’s Max HP 4/7/10% → 6/9/12% <https://playeternalreturn.com/posts/news/3163?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
2026-05-21T23:49:54.024Z,21,Rozzi,Rozzi,洛兹,W,1021300,RozziActive2,Flutter,Damage: 30 | Damage: 60 | Damage: 90 | Damage: 120 | Damage: 150,(+80% Attack Power),"Rozzi unloads a barrage of bullets in the area around her, dealing 30(+80% Attack Power) skill damage to enemies in range, decreasing their defense by 11% for 3 seconds and reducing their Healing by 45%",https://eternalreturn.fandom.com/wiki/Rozzi,2025-06-25T19:52:25Z,0,,,,,,Use wiki current snapshot; no newer same-slot official patch candidate was found.
2026-05-21T23:49:54.024Z,22,Luke,Luke,卢克,E,1022400,LukeActive3,Dirty Work,Damage: 50 | Damage: 75 | Damage: 100 | Damage: 125 | Damage: 150,(+50% Attack Power)," Active: Luke teleports behind a targeted enemy or a camera installed by him or his allies and fires a shot, dealing 50(+50% Attack Power) skill damage, disrupting enemies' focus and slowing them by 70% for 0 |  Evolved: Targets are eliminated when he deals damage with Dirty Work to enemies with HP below 5%",https://eternalreturn.fandom.com/wiki/Luke,2025-06-25T19:41:57Z,1,2026-02-13T13:00:00.000000Z,"PATCH NOTES 10.3 - February 19TH, 2026",https://playeternalreturn.com/posts/news/3374?hl=en-US,50/75/100/125/150 (+Attack Power55%),[2026-02-13T13:00:00.000000Z] Dirty Work(E) Damage 50/75/100/125/150(+Attack Power65%) → 50/75/100/125/150 (+Attack Power55%) <https://playeternalreturn.com/posts/news/3374?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
2026-05-21T23:49:54.024Z,22,Luke,Luke,卢克,P,1022100,None,Neat 'n Tidy,"Description Damage: If Luke deals damage to an enemy with a basic attack or a skill, his attack speed increases 3% for 5 seconds and stacks up to 8 times",,"If Luke deals damage to an enemy with a basic attack or a skill, his attack speed increases 3% for 5 seconds and stacks up to 8 times",https://eternalreturn.fandom.com/wiki/Luke,2025-06-25T19:41:57Z,0,,,,,,Use wiki current snapshot; no newer same-slot official patch candidate was found.
